Item_ID	Sentence	SentenceLength	Adjective	FQ_Adjective	P_Adjective	Noun	FQ_Noun	P_Noun	NP	NPParse	PrevAdjective	FQ_PrevAdjective	P_PrevAdjective	PrevPrevAdjective	FQ_PrevPrevAdjective	P_PrevPrevAdjective	PrevAdj	PrevPrevAdj
174616:35	well, i'm kind of in favor of it for certain crimes.	12	certain	188 	0.000156747914335597	crimes	77 	6.41999436374521e-05	certain crimes	(NP (JJ certain) (NNS crimes))							no	
174621:18	well, i think 0 first degree murder, uh, probably warrants it.	11	first	572 	0.000476913867021073	degree	89 	7.42051296588732e-05	first degree murder	(NP-SBJ (JJ first) (NN degree) (NN murder))							no	
174632:3	recurrent crimes like serial rapists or serial murderers or whatever.	10	recurrent	2 	1.66753100357018e-06	crimes	77 	6.41999436374521e-05	recurrent crimes	(NP (JJ Recurrent) (NNS crimes))							no	
174632:12	recurrent crimes like serial rapists or serial murderers or whatever.	10	serial	6 	5.00259301071055e-06	rapists	1 	8.33765501785092e-07	serial rapists	(NP (JJ serial) (NNS rapists))							no	
174632:19	recurrent crimes like serial rapists or serial murderers or whatever.	10	serial	6 	5.00259301071055e-06	murderers	6 	5.00259301071055e-06	serial murderers	(NP (JJ serial) (NNS murderers))							no	
174651:24	texas, i saw on t v the other night 0 *t*-1, is the, has had forty-six in like the past several years.	22	other	1208 	0.00100718872615639	night	250 	0.000208441375446273	the other night	(NP-TMP (DT the) (JJ other) (NN night))							no	
174651:72	texas, i saw on t v the other night 0 *t*-1, is the, has had forty-six in like the past several years.	22	several	129 	0.000107555749730277	years	1151 	0.000959664092554641	the past several years	(NP (DT the) (JJ past) (JJ several) (NNS years))	past	109 	9.0880439694575e-05				yes	no
174656:15	they do it by lethal injection, at huntsville.	8	lethal	6 	5.00259301071055e-06	injection	6 	5.00259301071055e-06	lethal injection	(NP (JJ lethal) (NN injection))							no	
174660:22	i think 0 florida still uses electric chair.	8	electric	12 	1.00051860214211e-05	chair	11 	9.17142051963601e-06	electric chair	(NP (JJ electric) (NN chair))							no	
174671:8	but on the other hand, there's a lot of advantages to it.	13	other	1208 	0.00100718872615639	hand	127 	0.000105888218726707	the other hand	(NP (DT the) (JJ other) (NN hand))							no	
174675:24	i think 0 crime rates deterred *-1 a little bit by * using it	14	little	1416 	0.00118061195052769	bit	555 	0.000462739853490726	a little bit	(NP-ADV (DT a) (JJ little) (NN bit))							no	
174681:15	with florida that's a big problem because there's so many people in jail that they have *-1 to let them out every year.	25	big	687 	0.000572796899726358	problem	525 	0.000437726888437173	a big problem	(NP-PRD (DT a) (JJ big) (NN problem))							no	
174688:11	in fact, a big gubernatorial issue is the the turnover rates of, uh, r-, uh, repeat offenders being let *-1 out and doing it again.	25	gubernatorial	1 	8.33765501785092e-07	issue	67 	5.58622886196012e-05	a big gubernatorial issue	(NP-SBJ (DT a) (JJ big) (JJ gubernatorial) (NN issue))	big	687 	0.000572796899726358				yes	no
174694:45	and it's like, you know, that's a big problem	11	big	687 	0.000572796899726358	problem	525 	0.000437726888437173	a big problem	(NP-PRD (DT a) (JJ big) (NN problem))							no	
174695:14	but there's not a whole lot 0 you can do *t*-1 about it because there's only so many jails 0 you can build *t*-2	26	whole	468 	0.000390202254835423	lot	2469 	0.00205856702390739	a whole lot	(NP (DT a) (JJ whole) (NN lot))							no	
174705:86	i wish 0 if they were going *-1 to do it, they would be a little more consistent in *-3 dealing with who *t*-2 gets lethal injection and who *t*-4 doesn't.	32	lethal	6 	5.00259301071055e-06	injection	6 	5.00259301071055e-06	lethal injection	(NP (JJ lethal) (NN injection))							no	
174715:32	and they, they get off for good behavior	8	good	2181 	0.00181844255939329	behavior	14 	1.16727170249913e-05	good behavior	(NP (JJ good) (NN behavior))							no	
174720:32	if i, if i elicit good behavior i'm out in maybe five or ten.	15	good	2181 	0.00181844255939329	behavior	14 	1.16727170249913e-05	good behavior	(NP (JJ good) (NN behavior))							no	
174769:10	i'm a doctoral student at the university of central florida.	11	doctoral	3 	2.50129650535528e-06	student	74 	6.16986471320968e-05	a doctoral student	(NP (DT a) (JJ doctoral) (NN student))							no	
174783:28	it's, it's an interesting issue.	7	interesting	427 	0.000356017869262234	issue	67 	5.58622886196012e-05	an interesting issue	(NP-PRD (DT an) (JJ interesting) (NN issue))							no	
174785:28	and, and in florida in the last few years, i think 0 *t*-1 *t*-2 there's been a lot.	19	few	373 	0.000310994532165839	years	1151 	0.000959664092554641	the last few years	(NP (DT the) (RB last) (JJ few) (NNS years))							no	
174827:26	you have these people who *t*-1 are serial killers that *t*-2 didn't even get the death sentence back when ever you know.	23	serial	6 	5.00259301071055e-06	killers	2 	1.66753100357018e-06	serial killers	(NP-PRD (JJ serial) (NNS killers))							no	
174834:41	i, i'm trying *-1 to think about other crimes that *t*-2 would warrant it.	15	other	1208 	0.00100718872615639	crimes	77 	6.41999436374521e-05	other crimes	(NP (JJ other) (NNS crimes))							no	
174855:68	uh, i, i don't see any problem with, with * testing for random drugs.	15	random	41 	3.41843855731888e-05	drugs	151 	0.000125898590769549	random drugs	(NP (JJ random) (NNS drugs))							no	
174872:17	uh, well i'm a graduate student right now at carnegie mellon.	12	graduate	50 	4.16882750892546e-05	student	74 	6.16986471320968e-05	a graduate student	(NP-PRD (DT a) (JJ graduate) (NN student))							no	
174889:17	and i guess 0 the only drawback *ich*-2 0 i can see *t*-1 to, to drug testing is in, 0 in case you are on some sort of medication that *t*-3 might give some, uh, sort of false positive result then there could be some sort of problem.	48	only	724 	0.000603646223292407	drawback	7 	5.83635851249564e-06	the only drawback	(NP (DT the) (JJ only) (NN drawback))							no	
174889:146	and i guess 0 the only drawback *ich*-2 0 i can see *t*-1 to, to drug testing is in, 0 in case you are on some sort of medication that *t*-3 might give some, uh, sort of false positive result then there could be some sort of problem.	48	positive	44 	3.6685682078544e-05	result	16 	1.33402480285615e-05	false positive result	(NP (RB false) (JJ positive) (NN result))							no	
174912:31	you know, i was on a couple of different prescription drugs when i was tested *-1 for honeywell *t*-2	19	different	614 	0.000511932018096046	prescription	5 	4.16882750892546e-06	different prescription drugs	(NP (JJ different) (NN prescription) (NNS drugs))							no	
174915:33	uh, i'm sure 0 they screen for just a particular few types.	13	few	373 	0.000310994532165839	types	56 	4.66908680999652e-05	a particular few types	(NP (DT a) (JJ particular) (JJ few) (NNS types))	particular	96 	8.00414881713688e-05				yes	no
174924:8	uh, electrical engineering.	3	electrical	11 	9.17142051963601e-06	engineering	40 	3.33506200714037e-05	electrical engineering	(NP (JJ electrical) (NN engineering))							no	
174929:9	i'm a graduate student at u c f in florida. university of central florida.	15	graduate	50 	4.16882750892546e-05	student	74 	6.16986471320968e-05	a graduate student	(NP-PRD (DT a) (JJ graduate) (NN student))							no	
174936:63	but, uh, they, uh, even for interns they, they do the whole random drug or the whole drug testing thing,	20	random	41 	3.41843855731888e-05	drug	194 	0.000161750507346308	the whole random drug	(NP-UNF (DT the) (JJ whole) (JJ random) (NN drug))	whole	468 	0.000390202254835423				yes	no
174936:74	but, uh, they, uh, even for interns they, they do the whole random drug or the whole drug testing thing,	20	whole	468 	0.000390202254835423	drug	194 	0.000161750507346308	the whole drug testing thing	(NP (DT the) (JJ whole) (NN drug) (NN testing) (NN thing))							no	
174949:58	so, uh, it was one of those things where you go through the, the general battery of all their tests *t*-1	21	general	83 	6.92025366481626e-05	battery	4 	3.33506200714037e-06	the general battery	(NP (DT the) (RS (-DFL- \])) (JJ general) (NN battery))							no	
174969:47	then do they give you like one ch-, one more chance or two more chances?	15	more	1696 	0.00141406629102752	chances	14 	1.16727170249913e-05	two more chances	(NP (CD two) (JJR more) (NNS chances))							no	
174972:9	that's a good question.	5	good	2181 	0.00181844255939329	question	125 	0.000104220687723136	a good question	(NP-PRD (DT a) (JJ good) (NN question))							no	
174973:84	i believe from what *ich*-2 i remember *t*-1 of the literature 0 they gave, uh, if you fail i believe they give you one more chance.	26	more	1696 	0.00141406629102752	chance	87 	7.2537598655303e-05	one more chance	(NP (CD one) (JJR more) (NN chance))							no	
174995:11	that was the first time 0 i'd ever gotten any kind of drug screening *t*-1, you know. was, was *-2 going to honeywell.	24	first	572 	0.000476913867021073	time	1872 	0.00156080901934169	the first time	(NP (DT the) (JJ first) (NN time))							no	
174996:21	a friend of mine is also a doctoral student down there.	11	doctoral	3 	2.50129650535528e-06	student	74 	6.16986471320968e-05	a doctoral student	(NP-PRD (DT a) (JJ doctoral) (NN student))							no	
175004:30	and, uh, they, basically, uh, did the same exact thing.	10	exact	14 	1.16727170249913e-05	thing	1372 	0.00114392626844915	the same exact thing	(NP (DT the) (JJ same) (JJ exact) (NN thing))	same	533 	0.000444397012451454				yes	no
175005:26	uh, we both got our internships at the same time	10	same	533 	0.000444397012451454	time	1872 	0.00156080901934169	the same time	(NP (DT the) (JJ same) (NN time))							no	
175006:36	and we both had *-1 to go through drug testing at the same time.	14	same	533 	0.000444397012451454	time	1872 	0.00156080901934169	the same time	(NP (DT the) (JJ same) (NN time))							no	
175007:43	so, one of those things where we went through a kind of an identical process *t*-1.	16	identical	6 	5.00259301071055e-06	process	70 	5.83635851249564e-05	an identical process	(NP (DT an) (JJ identical) (NN process))							no	
175018:37	uh, i think, i think 0 the unwritten rule is, yeah, * expect it	14	unwritten	1 	8.33765501785092e-07	rule	18 	1.50077790321317e-05	the unwritten rule	(NP-SBJ (DT the) (JJ unwritten) (NN rule))							no	
175036:12	is it *exp*-1 formal policy that they said 0 they might test?	12	formal	18 	1.50077790321317e-05	policy	54 	4.5023337096395e-05	formal policy	(NP-PRD (JJ formal) (NN policy))							no	
175042:18	how do you feel about public schools *t*-1?	8	public	200 	0.000166753100357018	schools	212 	0.000176758286378439	public schools	(NP (JJ public) (NNS schools))							no	
175044:9	well, our public schools are, are really poor, i feel 0 *t*-1.	12	public	200 	0.000166753100357018	schools	212 	0.000176758286378439	our public schools	(NP-SBJ (PRP$ our) (JJ public) (NNS schools))							no	
175071:19	and, uh, she has a young boy. actually has two boys now but only had one when she was there *t*-1.	21	young	177 	0.000147576493815961	boy	206 	0.000171755693367729	a young boy	(NP (DT a) (JJ young) (NN boy))							no	
175101:56	but i know that in some, i know 0 in a lot of rural areas they're not that good.	20	rural	19 	1.58415445339167e-05	areas	117 	9.75505637088558e-05	rural areas	(NP (JJ rural) (NNS areas))							no	
175109:34	uh, i have a son that *t*-1 is in the fourth grade	12	fourth	18 	1.50077790321317e-05	grade	75 	6.25324126338819e-05	the fourth grade	(NP (DT the) (JJ fourth) (NN grade))							no	
175126:29	and i feel like, uh, there are several areas that we're just really, really slow in *t*-1.	18	several	129 	0.000107555749730277	areas	117 	9.75505637088558e-05	several areas	(NP (JJ several) (NNS areas))							no	
175173:6	probably quite a few black people up there	8	black	68 	5.66960541213863e-05	people	2267 	0.0018901463925468	quite a few black people	(NP (PDT quite) (DT a) (JJ few) (JJ black) (NNS people))	few	373 	0.000310994532165839				yes	no
175197:29	but it is a problem. uh, especially in the inner schools, inner city.	13	inner	15 	1.25064825267764e-05	city	208 	0.000173423224371299	the inner schools, inner city	(NP (DT the) (EDITED (RM (-DFL- \[)) (JJ inner) (NNS schools) (, ,) (IP (-DFL- \+))) (JJ inner) (NN city))							no	
175204:101	teachers, you have *-1 to admit that teachers have *-2 to slow things down for people who *t*-3 don't understand, especially if there's not a very well developed special education program at the school.	36	special	69 	5.75298196231713e-05	education	161 	0.0001342362457874	a very well developed special education program	(NP (DT a) (ADJP (RB very) (RB well) (JJ developed)) (JJ special) (NN education) (NN program))							no	
